date,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code
05.12.2018,"4.850,00","4.909,00","4.837,00","4.856,67","-2,60",943,4.579.836,KMB
04.12.2018,"4.975,00","4.994,00","4.975,00","4.986,30","-0,15",250,1.246.574,KMB
03.12.2018,"4.992,00","4.998,00","4.980,00","4.993,66","-0,22",1.144,5.712.750,KMB
30.11.2018,"4.996,00","5.047,00","4.996,00","5.004,53","-0,95",1.231,6.160.575,KMB
29.11.2018,"5.050,00","5.056,00","5.050,00","5.052,70","-0,08",890,4.496.907,KMB
28.11.2018,"5.045,00","5.059,00","5.039,00","5.056,81","-0,16",178,900.112,KMB
27.11.2018,"5.065,00","5.065,00","5.065,00","5.065,00","0,00",45,227.925,KMB
26.11.2018,"5.051,00","5.070,00","5.051,00","5.064,83","1,21",1.406,7.121.157,KMB
23.11.2018,"5.002,00","5.050,00","5.000,00","5.004,33","-0,83",215,1.075.930,KMB
22.11.2018,"5.040,00","5.100,00","5.040,00","5.046,39","-1,33",444,2.240.599,KMB
21.11.2018,"5.100,00","5.150,00","5.100,00","5.114,67","-1,02",1.684,8.613.100,KMB
20.11.2018,"5.149,00","5.200,00","5.149,00","5.167,52","-1,55",810,4.185.693,KMB
19.11.2018,"5.229,00","5.300,00","5.229,00","5.248,77","-0,75",795,4.172.770,KMB
16.11.2018,"5.278,00","5.360,00","5.278,00","5.288,28","-1,52",1.141,6.033.926,KMB
15.11.2018,"5.350,00","5.380,00","5.350,00","5.370,17","-0,35",953,5.117.770,KMB
14.11.2018,"5.361,00","5.396,00","5.356,00","5.388,84","-0,20",411,2.214.814,KMB
13.11.2018,"5.385,00","5.400,00","5.382,00","5.399,50","0,11",330,1.781.834,KMB
12.11.2018,"5.400,00","5.400,00","5.380,00","5.393,35","-0,32",319,1.720.480,KMB
09.11.2018,"5.423,00","5.425,00","5.400,00","5.410,76","-0,07",1.869,10.112.706,KMB
08.11.2018,"5.410,00","5.421,00","5.400,00","5.414,45","-0,18",1.523,8.246.213,KMB
07.11.2018,"5.425,00","5.425,00","5.411,00","5.424,35","-0,36",773,4.193.019,KMB
06.11.2018,"5.410,00","5.449,00","5.410,00","5.443,88","0,76",693,3.772.607,KMB
05.11.2018,"5.403,00","5.403,00","5.403,00","5.403,00","-0,86",5,27.015,KMB
02.11.2018,"5.450,00","5.450,00","5.450,00","5.450,00","0,24",60,327.000,KMB
01.11.2018,"5.450,00","5.451,00","5.401,00","5.437,00","0,64",562,3.055.593,KMB
31.10.2018,"5.430,00","5.430,00","5.400,00","5.402,34","0,04",305,1.647.713,KMB
30.10.2018,"5.400,00","5.400,00","5.400,00","5.400,00","-0,18",1.197,6.463.800,KMB
29.10.2018,"5.425,00","5.450,00","5.400,00","5.409,77","-1,96",133,719.500,KMB
26.10.2018,"5.500,00","5.560,00","5.500,00","5.517,84","-1,18",1.225,6.759.351,KMB
25.10.2018,"5.600,00","5.600,00","5.560,00","5.583,99","1,05",1.634,9.124.234,KMB
24.10.2018,"5.512,00","5.621,00","5.500,00","5.525,90","-0,74",2.759,15.245.950,KMB
22.10.2018,"5.503,00","5.699,00","5.500,00","5.567,22","7,07",2.292,12.760.057,KMB
19.10.2018,"5.200,00","5.200,00","5.198,00","5.199,83","0,93",1.278,6.645.382,KMB
18.10.2018,"5.155,00","5.156,00","5.150,00","5.151,75","1,32",4.099,21.117.021,KMB
17.10.2018,"5.150,00","5.150,00","5.050,00","5.084,59","1,69",1.770,8.999.726,KMB
16.10.2018,"5.000,00","5.000,00","5.000,00","5.000,00","0,05",367,1.835.000,KMB
15.10.2018,"5.000,00","5.000,00","4.990,00","4.997,73","-0,37",225,1.124.490,KMB
12.10.2018,"5.000,00","5.020,00","5.000,00","5.016,36","-1,37",165,827.700,KMB
10.10.2018,"5.050,00","5.100,00","5.050,00","5.085,93","3,32",834,4.241.665,KMB
09.10.2018,"5.000,00","5.000,00","4.890,00","4.922,28","0,56",1.865,9.180.053,KMB
08.10.2018,"4.900,00","4.900,00","4.860,00","4.894,78","-0,24",589,2.883.025,KMB
05.10.2018,"5.000,00","5.000,00","4.860,00","4.906,40","-2,03",2.940,14.424.810,KMB
04.10.2018,"5.000,00","5.100,00","5.000,00","5.008,31","-1,62",2.519,12.615.924,KMB
03.10.2018,"5.075,00","5.120,00","5.075,00","5.090,92","-1,14",2.500,12.727.307,KMB
02.10.2018,"5.150,00","5.150,00","5.149,00","5.149,60","0,19",651,3.352.392,KMB
01.10.2018,"5.150,00","5.150,00","5.070,00","5.139,98","-2,22",1.637,8.414.150,KMB
28.9.2018,"5.251,00","5.270,00","5.250,00","5.256,56","0,36",2.884,15.159.918,KMB
27.9.2018,"5.250,00","5.250,00","5.201,00","5.237,80","0,56",2.007,10.512.262,KMB
26.9.2018,"5.250,00","5.250,00","5.180,00","5.208,82","0,89",1.470,7.656.965,KMB
25.9.2018,"5.162,00","5.180,00","5.161,00","5.162,94","-0,31",5.069,26.170.950,KMB
24.9.2018,"5.180,00","5.180,00","5.160,00","5.178,93","0,08",1.115,5.774.512,KMB
21.9.2018,"5.179,00","5.190,00","5.163,00","5.174,73","0,16",1.999,10.344.284,KMB
20.9.2018,"5.150,00","5.185,00","5.150,00","5.166,51","0,13",212,1.095.300,KMB
19.9.2018,"5.151,00","5.180,00","5.111,00","5.159,83","0,21",571,2.946.261,KMB
18.9.2018,"5.150,00","5.150,00","5.145,00","5.149,19","-0,01",307,1.580.800,KMB
17.9.2018,"5.150,00","5.150,00","5.140,00","5.149,62","-0,18",520,2.677.800,KMB
14.9.2018,"5.150,00","5.190,00","5.150,00","5.159,13","0,08",224,1.155.645,KMB
13.9.2018,"5.155,00","5.155,00","5.155,00","5.155,00","0,10",10,51.550,KMB
12.9.2018,"5.150,00","5.150,00","5.137,00","5.149,90","0,00",641,3.301.085,KMB
11.9.2018,"5.150,00","5.150,00","5.150,00","5.150,00","0,00",358,1.843.700,KMB
10.9.2018,"5.150,00","5.150,00","5.150,00","5.150,00","-0,01",8,41.200,KMB
07.9.2018,"5.150,00","5.151,00","5.150,00","5.150,28","-0,01",1.203,6.195.783,KMB
06.9.2018,"5.150,00","5.151,00","5.150,00","5.150,61","0,01",196,1.009.520,KMB
05.9.2018,"5.150,00","5.150,00","5.150,00","5.150,00","0,01",183,942.450,KMB
04.9.2018,"5.148,00","5.150,00","5.148,00","5.149,63","0,03",1.368,7.044.700,KMB
03.9.2018,"5.157,00","5.157,00","5.136,00","5.147,97","0,20",472,2.429.840,KMB
31.8.2018,"5.145,00","5.145,00","5.135,00","5.137,59","-0,22",538,2.764.025,KMB
30.8.2018,"5.149,00","5.149,00","5.149,00","5.149,00","0,00",100,514.900,KMB
29.8.2018,"5.149,00","5.150,00","5.148,00","5.148,77","-0,08",350,1.802.070,KMB
27.8.2018,"5.170,00","5.170,00","5.150,00","5.153,13","-0,70",83,427.710,KMB
24.8.2018,"5.190,00","5.190,00","5.185,00","5.189,42","0,78",215,1.115.725,KMB
23.8.2018,"5.150,00","5.155,00","5.107,00","5.149,03","0,24",211,1.086.445,KMB
22.8.2018,"5.130,00","5.150,00","5.110,00","5.136,80","-0,05",1.955,10.042.440,KMB
21.8.2018,"5.150,00","5.150,00","5.105,00","5.139,54","-0,24",554,2.847.304,KMB
20.8.2018,"5.150,00","5.179,00","5.150,00","5.151,97","-0,33",501,2.581.136,KMB
17.8.2018,"5.160,00","5.199,00","5.151,00","5.168,81","-0,47",175,904.542,KMB
16.8.2018,"5.200,00","5.200,00","5.150,00","5.193,27","-0,13",364,1.890.350,KMB
15.8.2018,"5.200,00","5.200,00","5.199,00","5.199,81","0,00",584,3.036.690,KMB
14.8.2018,"5.200,00","5.200,00","5.200,00","5.200,00","0,00",1.372,7.134.400,KMB
13.8.2018,"5.200,00","5.200,00","5.200,00","5.200,00","-0,09",110,572.000,KMB
10.8.2018,"5.200,00","5.210,00","5.200,00","5.204,77","-0,11",688,3.580.880,KMB
09.8.2018,"5.201,00","5.249,00","5.200,00","5.210,25","0,15",660,3.438.762,KMB
08.8.2018,"5.201,00","5.250,00","5.190,00","5.202,21","0,65",980,5.098.169,KMB
07.8.2018,"5.200,00","5.200,00","5.151,00","5.168,36","-0,05",380,1.963.976,KMB
06.8.2018,"5.191,00","5.191,00","5.085,00","5.170,89","-0,18",786,4.064.318,KMB
03.8.2018,"5.180,00","5.180,00","5.180,00","5.180,00","-1,06",27,139.860,KMB
01.8.2018,"5.200,00","5.250,00","5.200,00","5.235,44","-0,28",1.734,9.078.260,KMB
31.7.2018,"5.250,00","5.250,00","5.250,00","5.250,00","1,04",467,2.451.750,KMB
30.7.2018,"5.150,00","5.200,00","5.150,00","5.196,06","-0,56",127,659.900,KMB
27.7.2018,"5.230,00","5.250,00","5.202,00","5.225,21","-0,43",438,2.288.644,KMB
26.7.2018,"5.249,00","5.250,00","5.202,00","5.247,77","0,92",272,1.427.394,KMB
25.7.2018,"5.201,00","5.201,00","5.200,00","5.200,16","0,08",559,2.906.890,KMB
24.7.2018,"5.200,00","5.200,00","5.180,00","5.195,78","1,90",969,5.034.708,KMB
23.7.2018,"5.148,00","5.148,00","5.081,00","5.098,98","-1,62",41,209.058,KMB
20.7.2018,"5.194,00","5.197,00","5.179,00","5.182,91","0,42",297,1.539.324,KMB
19.7.2018,"5.170,00","5.170,00","5.101,00","5.161,14","1,19",360,1.858.010,KMB
18.7.2018,"5.140,00","5.150,00","5.050,00","5.100,28","0,85",360,1.836.100,KMB
17.7.2018,"5.031,00","5.199,00","5.031,00","5.057,09","-2,74",1.020,5.158.229,KMB
16.7.2018,"5.200,00","5.200,00","5.151,00","5.199,76","-1,51",1.223,6.359.306,KMB
13.7.2018,"5.280,00","5.300,00","5.251,00","5.279,71","-0,38",4.479,23.647.823,KMB
12.7.2018,"5.300,00","5.300,00","5.300,00","5.300,00","-0,01",143,757.900,KMB
11.7.2018,"5.349,00","5.349,00","5.299,00","5.300,56","0,00",797,4.224.550,KMB
10.7.2018,"5.301,00","5.301,00","5.300,00","5.300,33","0,32",1.526,8.088.300,KMB
09.7.2018,"5.300,00","5.300,00","5.250,00","5.283,23","0,05",1.202,6.350.440,KMB
06.7.2018,"5.299,00","5.299,00","5.200,00","5.280,39","-0,61",1.556,8.216.284,KMB
05.7.2018,"5.280,00","5.390,00","5.280,00","5.312,82","-0,28",2.234,11.868.850,KMB
04.7.2018,"5.360,00","5.400,00","5.270,00","5.327,50","-2,72",2.235,11.906.973,KMB
03.7.2018,"5.400,00","5.630,00","5.400,00","5.476,19","2,21",1.771,9.698.330,KMB
02.7.2018,"5.400,00","5.400,00","5.299,00","5.357,68","2,25",2.773,14.856.846,KMB
29.6.2018,"5.250,00","5.280,00","5.196,00","5.239,64","5,76",1.945,10.191.095,KMB
28.6.2018,"5.100,00","5.100,00","4.800,00","4.954,49","-2,96",7.624,37.773.019,KMB
27.6.2018,"5.000,00","5.250,00","5.000,00","5.105,39","-4,18",4.150,21.187.374,KMB
26.6.2018,"5.250,00","5.400,00","5.250,00","5.327,89","-3,05",2.512,13.383.649,KMB
25.6.2018,"5.499,00","5.500,00","5.450,00","5.495,51","3,25",2.999,16.481.049,KMB
22.6.2018,"5.400,00","5.400,00","5.254,00","5.322,64","1,79",1.842,9.804.295,KMB
21.6.2018,"5.252,00","5.260,00","5.200,00","5.228,93","0,37",3.519,18.400.610,KMB
20.6.2018,"5.200,00","5.250,00","5.200,00","5.209,45","3,13",1.547,8.059.016,KMB
19.6.2018,"5.153,00","5.153,00","5.001,00","5.051,35","0,95",1.532,7.738.669,KMB
18.6.2018,"5.050,00","5.050,00","4.911,00","5.003,67","2,97",2.453,12.273.995,KMB
14.6.2018,"4.900,00","5.000,00","4.850,00","4.859,57","0,11",5.756,27.971.710,KMB
13.6.2018,"4.889,00","4.900,00","4.765,00","4.854,46","2,05",1.257,6.102.057,KMB
12.6.2018,"4.750,00","4.770,00","4.749,00","4.757,00","-0,90",1.282,6.098.475,KMB
11.6.2018,"4.800,00","4.800,00","4.799,00","4.799,99","-0,35",313,1.502.397,KMB
08.6.2018,"4.800,00","4.835,00","4.800,00","4.816,95","0,31",694,3.342.960,KMB
07.6.2018,"4.800,00","4.840,00","4.750,00","4.802,10","1,93",1.183,5.680.890,KMB
06.6.2018,"4.750,00","4.750,00","4.680,00","4.711,14","1,06",1.658,7.811.070,KMB
05.6.2018,"4.675,00","4.698,00","4.600,00","4.661,81","1,73",1.263,5.887.860,KMB
04.6.2018,"4.600,00","4.600,00","4.500,00","4.582,46","2,56",675,3.093.160,KMB
01.6.2018,"4.480,00","4.500,00","4.401,00","4.467,90","1,50",1.977,8.833.042,KMB
31.5.2018,"4.440,00","4.440,00","4.400,00","4.401,86","0,02",766,3.371.826,KMB
30.5.2018,"4.444,00","4.444,00","4.370,00","4.401,19","1,14",1.102,4.850.112,KMB
29.5.2018,"4.360,00","4.360,00","4.345,00","4.351,40","1,20",659,2.867.574,KMB
28.5.2018,"4.300,00",,,"4.300,00","0,00",0,0,KMB
23.5.2018,"4.300,00",,,"4.300,00","0,00",0,0,KMB
22.5.2018,"4.300,00","4.300,00","4.300,00","4.300,00","-0,99",974,4.188.200,KMB
21.5.2018,"4.300,00","4.399,00","4.300,00","4.342,88","-0,71",257,1.116.121,KMB
18.5.2018,"4.399,00","4.400,00","4.350,00","4.373,93","0,64",3.945,17.255.150,KMB
17.5.2018,"4.300,00","4.351,00","4.298,00","4.346,20","3,42",2.499,10.861.155,KMB
16.5.2018,"4.215,00",,,"4.202,53","0,00",0,0,KMB
15.5.2018,"4.215,00","4.215,00","4.199,00","4.202,53","0,38",1.422,5.976.004,KMB
14.5.2018,"4.200,00","4.200,00","4.101,00","4.186,46","-0,27",569,2.382.093,KMB
11.5.2018,"4.199,00","4.200,00","4.150,00","4.197,89","0,00",577,2.422.184,KMB
10.5.2018,"4.200,00","4.202,00","4.151,00","4.197,72","-0,06",1.694,7.110.930,KMB
09.5.2018,"4.180,00","4.249,00","4.180,00","4.200,34","-0,87",2.026,8.509.885,KMB
08.5.2018,"4.200,00","4.250,00","4.200,00","4.237,04","-0,30",1.483,6.283.528,KMB
07.5.2018,"4.250,00","4.250,00","4.250,00","4.250,00","0,00",433,1.840.250,KMB
04.5.2018,"4.250,00","4.255,00","4.246,00","4.250,15","0,03",1.840,7.820.271,KMB
03.5.2018,"4.250,00","4.250,00","4.225,00","4.248,78","-0,04",2.795,11.875.335,KMB
02.5.2018,"4.250,00","4.251,00","4.249,00","4.250,41","0,02",3.195,13.580.045,KMB
30.4.2018,"4.250,00","4.250,00","4.249,00","4.249,77","-0,44",349,1.483.169,KMB
27.4.2018,"4.299,00","4.300,00","4.117,00","4.268,41","6,78",5.390,23.006.748,KMB
26.4.2018,"4.046,00","4.046,00","3.950,00","3.997,38","1,74",4.344,17.364.610,KMB
25.4.2018,"3.926,00","3.950,00","3.925,00","3.928,83","0,13",1.114,4.376.715,KMB
24.4.2018,"3.925,00","3.925,00","3.900,00","3.923,59","0,78",5.190,20.363.447,KMB
23.4.2018,"3.900,00","3.900,00","3.852,00","3.893,18","0,40",2.084,8.113.379,KMB
20.4.2018,"3.892,00","3.892,00","3.768,00","3.877,73","2,32",447,1.733.347,KMB
19.4.2018,"3.800,00","3.800,00","3.750,00","3.789,68","1,44",343,1.299.859,KMB
18.4.2018,"3.752,00","3.769,00","3.700,00","3.735,88","-3,78",320,1.195.482,KMB
17.4.2018,"3.900,00","3.900,00","3.862,00","3.882,48","-0,47",4.692,18.216.589,KMB
16.4.2018,"3.900,00","3.920,00","3.862,00","3.900,95","1,96",3.232,12.607.884,KMB
13.4.2018,"3.899,00","3.899,00","3.800,00","3.825,93","0,41",1.067,4.082.264,KMB
12.4.2018,"3.839,00","3.839,00","3.800,00","3.810,48","0,36",896,3.414.188,KMB
11.4.2018,"3.800,00","3.800,00","3.757,00","3.796,93","1,24",1.345,5.106.872,KMB
10.4.2018,"3.750,00","3.751,00","3.750,00","3.750,35","-0,84",100,375.035,KMB
05.4.2018,"3.794,00","3.800,00","3.750,00","3.782,27","-0,47",695,2.628.681,KMB
04.4.2018,"3.800,00","3.806,00","3.768,00","3.800,08","2,57",2.559,9.724.396,KMB
03.4.2018,"3.705,00","3.750,00","3.699,00","3.704,94","0,18",2.055,7.613.655,KMB
02.4.2018,"3.699,00","3.699,00","3.652,00","3.698,38","2,20",377,1.394.291,KMB
30.3.2018,"3.622,00","3.623,00","3.616,00","3.618,88","0,52",93,336.556,KMB
29.3.2018,"3.600,00","3.601,00","3.600,00","3.600,03","-1,15",858,3.088.830,KMB
28.3.2018,"3.600,00","3.699,00","3.600,00","3.641,86","-1,57",1.440,5.244.282,KMB
27.3.2018,"3.700,00","3.700,00","3.700,00","3.700,00","-0,02",2.273,8.410.100,KMB
26.3.2018,"3.720,00","3.739,00","3.699,00","3.700,76","-0,76",1.261,4.666.654,KMB
23.3.2018,"3.706,00","3.749,00","3.704,00","3.729,05","0,58",1.242,4.631.476,KMB
22.3.2018,"3.729,00","3.750,00","3.700,00","3.707,37","-1,34",2.946,10.921.913,KMB
21.3.2018,"3.750,00","3.870,00","3.709,00","3.757,68","-1,72",3.557,13.366.060,KMB
20.3.2018,"3.830,00","3.880,00","3.802,00","3.823,50","-1,20",1.426,5.452.314,KMB
19.3.2018,"3.870,00","3.870,00","3.870,00","3.870,00","-0,35",181,700.470,KMB
16.3.2018,"3.880,00","3.898,00","3.875,00","3.883,57","0,07",1.941,7.538.017,KMB
15.3.2018,"3.865,00","3.899,00","3.850,00","3.880,75","0,34",2.111,8.192.256,KMB
14.3.2018,"3.850,00","3.900,00","3.850,00","3.867,61","2,20",2.747,10.624.322,KMB
13.3.2018,"3.760,00","3.799,00","3.752,00","3.784,34","-0,89",895,3.386.985,KMB
12.3.2018,"3.800,00","3.849,00","3.799,00","3.818,51","1,50",3.265,12.467.426,KMB
09.3.2018,"3.800,00","3.800,00","3.750,00","3.762,16","1,11",1.425,5.361.073,KMB
08.3.2018,"3.706,00","3.771,00","3.706,00","3.720,96","-2,58",765,2.846.532,KMB
07.3.2018,"3.800,00","3.928,00","3.712,00","3.819,65","5,99",1.124,4.293.288,KMB
06.3.2018,"3.650,00","3.846,00","3.600,00","3.603,89","3,07",1.340,4.829.217,KMB
05.3.2018,"3.501,00","3.501,00","3.406,00","3.496,40","1,78",1.597,5.583.753,KMB
02.3.2018,"3.450,00","3.500,00","3.400,00","3.435,42","1,04",192,659.600,KMB
01.3.2018,"3.400,00","3.401,00","3.400,00","3.400,12","0,67",1.684,5.725.800,KMB
28.2.2018,"3.380,00","3.380,00","3.360,00","3.377,58","0,64",442,1.492.890,KMB
27.2.2018,"3.356,00","3.356,00","3.356,00","3.356,00","-0,06",6,20.136,KMB
26.2.2018,"3.356,00","3.379,00","3.355,00","3.357,88","0,22",640,2.149.040,KMB
23.2.2018,"3.379,00","3.379,00","3.350,00","3.350,61","-0,14",739,2.476.099,KMB
22.2.2018,"3.350,00","3.356,00","3.350,00","3.355,14","-0,04",70,234.860,KMB
21.2.2018,"3.300,00","3.380,00","3.300,00","3.356,57","-0,98",761,2.554.351,KMB
20.2.2018,"3.394,00","3.396,00","3.371,00","3.389,73","-0,22",212,718.622,KMB
19.2.2018,"3.385,00","3.400,00","3.350,00","3.397,19","2,23",3.732,12.678.323,KMB
16.2.2018,"3.360,00","3.360,00","3.306,00","3.323,14","-0,67",762,2.532.230,KMB
15.2.2018,"3.369,00","3.370,00","3.301,00","3.345,51","-0,17",421,1.408.460,KMB
14.2.2018,"3.390,00","3.390,00","3.301,00","3.351,10","0,16",1.479,4.956.282,KMB
13.2.2018,"3.400,00","3.400,00","3.300,00","3.345,59","3,12",3.790,12.679.790,KMB
12.2.2018,"3.298,00","3.298,00","3.201,00","3.244,38","1,23",463,1.502.149,KMB
09.2.2018,"3.200,00","3.250,00","3.200,00","3.205,07","-0,96",1.616,5.179.393,KMB
08.2.2018,"3.205,00","3.250,00","3.200,00","3.236,24","-0,36",634,2.051.777,KMB
07.2.2018,"3.250,00","3.250,00","3.221,00","3.248,01","-2,06",840,2.728.330,KMB
06.2.2018,"3.291,00","3.352,00","3.291,00","3.316,45","-2,24",892,2.958.274,KMB
05.2.2018,"3.390,00","3.400,00","3.351,00","3.392,27","-0,12",237,803.967,KMB
02.2.2018,"3.400,00","3.400,00","3.385,00","3.396,37","0,28",417,1.416.287,KMB
01.2.2018,"3.389,00","3.400,00","3.360,00","3.386,88","1,21",519,1.757.793,KMB
31.1.2018,"3.370,00","3.385,00","3.300,00","3.346,26","1,81",1.887,6.314.389,KMB
30.1.2018,"3.300,00","3.347,00","3.250,00","3.286,72","1,13",5.211,17.127.084,KMB
29.1.2018,"3.249,00","3.252,00","3.240,00","3.250,11","-0,03",4.379,14.232.237,KMB
26.1.2018,"3.220,00","3.300,00","3.220,00","3.251,12","3,56",1.340,4.356.507,KMB
25.1.2018,"3.150,00","3.150,00","3.100,00","3.139,25","1,46",510,1.601.016,KMB
24.1.2018,"3.100,00","3.100,00","3.080,00","3.094,21","0,45",367,1.135.576,KMB
23.1.2018,"3.080,00","3.090,00","3.080,00","3.080,48","-1,77",420,1.293.800,KMB
22.1.2018,"3.140,00","3.140,00","3.090,00","3.135,87","-0,52",565,1.771.767,KMB
18.1.2018,"3.154,00","3.154,00","3.150,00","3.152,12","0,17",3.263,10.285.353,KMB
17.1.2018,"3.154,00","3.154,00","3.102,00","3.146,85","2,74",1.152,3.625.166,KMB
16.1.2018,"3.100,00","3.100,00","3.011,00","3.062,80","1,18",535,1.638.600,KMB
15.1.2018,"3.030,00","3.030,00","3.000,00","3.027,10","0,53",62,187.680,KMB
12.1.2018,"3.050,00","3.050,00","2.950,00","3.011,07","2,08",3.892,11.719.088,KMB
11.1.2018,"2.950,00","2.950,00","2.949,00","2.949,75","0,00",202,595.850,KMB
10.1.2018,"2.950,00","2.950,00","2.949,00","2.949,83","-0,14",763,2.250.719,KMB
09.1.2018,"2.950,00","2.990,00","2.949,00","2.953,86","-1,10",503,1.485.790,KMB
05.1.2018,"2.994,00","3.000,00","2.950,00","2.986,67","2,65",1.229,3.670.622,KMB
04.1.2018,"2.950,00","2.950,00","2.899,00","2.909,68","2,15",1.184,3.445.060,KMB
03.1.2018,"2.851,00","2.851,00","2.800,00","2.848,33","3,17",1.281,3.648.712,KMB
02.1.2018,"2.761,00","2.761,00","2.760,00","2.760,78","0,10",64,176.690,KMB
28.12.2017,"2.779,00","2.780,00","2.740,00","2.758,15","1,92",811,2.236.857,KMB
27.12.2017,"2.710,00","2.711,00","2.705,00","2.706,17","-0,03",618,1.672.415,KMB
26.12.2017,"2.705,00","2.710,00","2.705,00","2.707,05","-0,12",165,446.664,KMB
25.12.2017,"2.710,00","2.711,00","2.708,00","2.710,31","0,00",103,279.162,KMB
22.12.2017,"2.710,00","2.711,00","2.710,00","2.710,19","0,12",185,501.386,KMB
21.12.2017,"2.708,00","2.708,00","2.705,00","2.707,00","-0,47",15,40.605,KMB
20.12.2017,"2.715,00","2.750,00","2.703,00","2.719,75","0,58",569,1.547.539,KMB
19.12.2017,"2.704,00","2.704,00","2.704,00","2.704,00","-0,05",520,1.406.080,KMB
18.12.2017,"2.703,00","2.729,00","2.700,00","2.705,47","0,20",90,243.492,KMB
15.12.2017,"2.700,00","2.700,00","2.700,00","2.700,00","0,01",177,477.900,KMB
14.12.2017,"2.700,00","2.700,00","2.660,00","2.699,81","0,12",15.043,40.613.244,KMB
13.12.2017,"2.699,00","2.699,00","2.667,00","2.696,57","-0,09",196,528.527,KMB
12.12.2017,"2.699,00","2.699,00","2.698,00","2.698,99","0,00",449,1.211.846,KMB
11.12.2017,"2.700,00","2.700,00","2.680,00","2.698,87","0,16",852,2.299.440,KMB
07.12.2017,"2.700,00","2.700,00","2.661,00","2.694,64","0,76",1.794,4.834.189,KMB
06.12.2017,"2.680,00","2.680,00","2.661,00","2.674,37","-0,56",545,1.457.529,KMB
05.12.2017,"2.689,00","2.690,00","2.689,00","2.689,48","-0,40",151,406.111,KMB
04.12.2017,"2.700,00","2.702,00","2.700,00","2.700,40","0,01",1.101,2.973.140,KMB
01.12.2017,"2.700,00","2.702,00","2.700,00","2.700,11","-1,79",738,1.992.680,KMB
30.11.2017,"2.750,00","2.750,00","2.700,00","2.749,38","1,90",810,2.227.000,KMB
29.11.2017,"2.710,00","2.710,00","2.650,00","2.698,09","1,81",282,760.861,KMB
28.11.2017,"2.650,00","2.650,00","2.650,00","2.650,00","0,75",200,530.000,KMB
27.11.2017,"2.630,00",,,"2.630,26","0,00",0,0,KMB
24.11.2017,"2.630,00","2.652,00","2.629,00","2.630,26","-1,28",4.020,10.573.631,KMB
23.11.2017,"2.652,00","2.680,00","2.652,00","2.664,47","-1,21",349,929.900,KMB
22.11.2017,"2.661,00","2.700,00","2.661,00","2.697,06","-0,11",411,1.108.491,KMB
21.11.2017,"2.700,00","2.700,00","2.700,00","2.700,00","0,00",137,369.900,KMB
20.11.2017,"2.700,00","2.700,00","2.700,00","2.700,00","-0,04",390,1.053.000,KMB
17.11.2017,"2.701,00","2.701,00","2.701,00","2.701,00","-0,03",30,81.030,KMB
16.11.2017,"2.700,00","2.715,00","2.699,00","2.701,79","-0,60",2.201,5.946.639,KMB
15.11.2017,"2.715,00","2.750,00","2.715,00","2.718,12","-0,13",410,1.114.428,KMB
14.11.2017,"2.720,00","2.730,00","2.715,00","2.721,63","0,06",4.151,11.297.488,KMB
13.11.2017,"2.720,00","2.720,00","2.720,00","2.720,00","0,26",40,108.800,KMB
10.11.2017,"2.713,00","2.713,00","2.713,00","2.713,00","0,04",143,387.959,KMB
09.11.2017,"2.712,00","2.712,00","2.712,00","2.712,00","0,44",74,200.688,KMB
08.11.2017,"2.700,00","2.700,00","2.700,00","2.700,00","-0,21",175,472.500,KMB
07.11.2017,"2.700,00","2.711,00","2.700,00","2.705,73","-1,03",707,1.912.949,KMB
06.11.2017,"2.711,00","2.749,00","2.711,00","2.734,00","-0,58",184,503.056,KMB
03.11.2017,"2.749,00","2.750,00","2.749,00","2.749,89","-0,09",271,745.220,KMB
02.11.2017,"2.750,00","2.760,00","2.750,00","2.752,23","-0,44",650,1.788.947,KMB
01.11.2017,"2.760,00","2.791,00","2.755,00","2.764,42","-1,27",199,550.120,KMB
31.10.2017,"2.800,00","2.800,00","2.800,00","2.800,00","0,44",169,473.200,KMB
30.10.2017,"2.800,00","2.800,00","2.763,00","2.787,77","-0,44",180,501.799,KMB
27.10.2017,"2.800,00","2.800,00","2.800,00","2.800,00","-1,11",30,84.000,KMB
